FIPS,State_abv,County_Name,oil_change_group,gas_change_group,oil_gas_change_group,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose,tot_pop,pop_under5,pop_5to9,pop_10to14,pop_15to19,pop_20to24,pop_25to34,pop_35to44,pop_45to54,pop_55to59,pop_60to64,pop_65to74,pop_75to84,pop_85+,gas,oil,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,Economic_Type_Label,Farming_2015_Update,Mining_2015-Update,Manufacturing_2015_Update,Government_2015_Update,Recreation_2015_Update,Nonspecialized_2015_Update,Low_Education_2015_Update,Low_Employment_Cnty_2008_2012_25_64,Pop_Loss_2010,Retirement_Dest_2015_Update,Persistent_Poverty_2013,Persistent_Related_Child_Poverty_2013,Region,pct_und5,pct_5to9,pct_10to14,pct_15to19,pct_20to24,pct_youth,oil_producer,gas_producer
26027,MI,Cass County,Status Quo,Status Quo,Status Quo,60.929,18.737,50.29,35.88,38.577,33.313,54.332,6.984,49.923,50.1,64.476,24.514,64.319,23.935,54.241,31.407,51.43,36.887,34.839,54.054,42.456,57.544,82.723,13.893,73.753,22.699,61.719,35.881,61.815,34.723,57.247,38.269,79.663,16.743,36.55,59.445,57.195,39.306,72.247,26.967,63.79,12.418,59.502,13.912,54.058,18.963,50.674,16.069,51.492,16.305,64.041,32.942,29.65,70.082,19.785,79.038,51795,2572,3192,3156,3525,2808,5024,5894,7651,4153,3891,6174,2905,850,0,1391,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,Midwest,0.049657302828458344,0.061627570228786566,0.060932522444251375,0.06805676223573703,0.05421372719374457,0.2944878849309779,oil_producer,non_producer_gas
26029,MI,Charlevoix County,Status Quo,Status Quo,Status Quo,66.079,17.38,53.987,33.001,45.52,32.013,58.291,6.669,54.014,45.952,67.5,22.558,67.944,21.817,57.245,30.239,53.163,36.979,34.911,55.754,44.972,55.027,84.889,12.311,76.508,20.757,67.549,31.167,64.139,33.047,61.365,34.9,81.624,15.523,31.995,64.256,52.341,44.562,75.518,24.034,67.403,11.235,62.785,12.64,59.079,16.972,53.406,15.048,52.444,16.005,65.359,31.861,33.969,65.816,22.863,76.004,26172,1239,1402,1612,1599,1287,2537,2639,3819,2270,2169,3301,1748,550,1745579,0,0,3,Maufacturing,0,0,1,0,1,0,0,0,0,0,0,0,Midwest,0.0473406694176983,0.053568699373376126,0.06159254164756228,0.06109582760201742,0.049174690508940855,0.272772428549595,non_producer_oil,gas_producer
26031,MI,Cheboygan County,Status Quo,Status Quo,Status Quo,64.02,17.538,51.165,35.932,41.811,31.984,57.671,6.76,52.674,47.236,65.774,22.577,65.584,22.338,55.47,30.141,52.99,35.837,35.183,54.427,44.581,55.419,84.394,12.421,75.131,21.716,64.732,33.732,64.585,32.753,58.658,37.485,80.806,15.933,35.322,60.211,56.545,39.912,74.768,24.701,66.249,12.046,62.164,13.242,58.064,17.493,50.266,15.638,51.509,15.723,64.495,32.486,30.782,68.888,21.974,76.812,25579,987,1132,1529,1427,1281,2232,2616,3620,2095,2354,3719,1840,747,177223,35626,0,5,Recreation,0,0,0,0,1,0,0,1,0,0,0,0,Midwest,0.03858634035732437,0.04425505297314203,0.05977559716955315,0.055787951053598656,0.050080143868016735,0.24848508542163492,oil_producer,gas_producer
26033,MI,Chippewa County,Status Quo,Status Quo,Status Quo,67.068,15.175,54.612,33.113,44.472,29.728,58.836,6.158,55.387,44.545,68.533,20.771,68.06,20.581,58.712,27.742,56.021,33.157,38.339,51.499,46.317,53.684,84.959,11.758,75.535,21.302,67.431,31.08,65.67,31.433,60.676,35.338,81.301,15.422,32.509,63.358,51.247,45.097,76.32,23.14,67.052,11.419,63.104,12.352,59.944,15.792,53.61,14.329,54.015,14.564,66.074,30.898,33.223,66.406,21.37,77.404,38330,1875,1884,2160,2521,3483,4727,4952,5456,2816,2236,3587,1761,872,0,0,0,4,Federal/State Government,0,0,0,1,1,0,0,1,0,0,0,0,Midwest,0.04891729715627446,0.04915210018262458,0.05635272632402818,0.06577093660318288,0.09086877119749544,0.3110618314636055,non_producer_oil,non_producer_gas
26035,MI,Clare County,Status Quo,Status Quo,Status Quo,62.899,17.911,52.227,34.896,40.754,31.833,57.434,6.801,52,47.915,65.757,22.671,65.628,22.348,54.503,31.361,52.021,36.445,34.7,54.103,43.975,56.025,83.903,12.949,75.205,21.706,65.089,33.305,63.754,33.189,58.953,36.962,80.145,16.602,34.501,61.125,55.607,40.803,74.535,24.899,65.692,11.98,60.568,13.354,57.829,17.123,51.927,15.471,51.811,16.01,64.024,32.772,30.117,69.576,20.495,78.372,30608,1606,1682,1690,1756,1649,3036,3232,4240,2313,2708,4009,2082,605,285728,170170,0,5,Recreation,0,0,0,0,1,0,0,1,0,0,0,1,Midwest,0.052469942498693155,0.05495295347621537,0.05521432305279665,0.057370622059592265,0.05387480397281756,0.273882645060115,oil_producer,gas_producer
26037,MI,Clinton County,Status Quo,Status Quo,Status Quo,65.872,17.606,53.082,34.701,43.823,33.325,59.031,6.648,53.604,46.436,67.545,22.291,67.786,21.051,56.911,30.108,52.798,36.77,34.194,55.592,44.354,55.646,84.636,12.937,77.081,20.158,66.9,31.531,63.872,32.758,61.623,34.928,82.615,14.531,33.742,63.273,53.942,43.051,75.709,23.65,67.181,11.307,62.328,12.711,58.443,17.367,53.768,14.862,53.409,15.469,66.047,31.189,31.93,67.861,21.955,76.659,77245,4182,5188,5181,5285,5351,8617,9309,11613,5684,4930,6960,3506,1439,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,Midwest,0.05413942650009709,0.067162923166548,0.06707230241439575,0.06841866787494336,0.06927309210952165,0.32606641206550585,non_producer_oil,non_producer_gas
26039,MI,Crawford County,Status Quo,Status Quo,Status Quo,64.645,17.452,52.779,33.996,44.106,31.021,57.809,6.588,53.353,46.556,66.981,22.478,66.83,22.245,56.256,30.46,53.739,36.008,35.384,54.868,44.6,55.4,84.397,12.251,75.352,21.626,66.141,32.55,64.602,32.8,58.781,37.108,80.586,16.218,32.419,63.121,52.849,43.558,75.567,24.081,66.429,11.592,62.324,12.711,58.018,17.229,51.969,15.22,52.024,15.61,64.863,32.084,32.789,66.881,22.329,76.696,13840,582,737,731,796,669,1222,1281,2177,1288,1083,1956,1012,306,2889058,294571,0,4,Federal/State Government,0,0,0,1,1,0,0,1,0,0,0,0,Midwest,0.04205202312138728,0.0532514450867052,0.05281791907514451,0.05751445086705202,0.04833815028901734,0.25397398843930635,oil_producer,gas_producer
26041,MI,Delta County,Status Quo,Status Quo,Status Quo,62.205,17.876,51.664,35.654,42.956,32.594,57.609,6.726,52.404,47.594,66.708,22.277,66.188,21.647,55.971,29.871,52.803,36.413,34.81,54.76,43.743,56.257,84.46,12.611,75.664,21.374,65.06,33.379,64.084,32.951,58.793,37.505,81.608,15.299,34.851,61.196,56.605,40.039,75.216,24.232,64.669,11.713,60.738,13.019,54.795,16.997,50.462,15.534,51.764,15.81,65.005,32.082,30.685,69.033,22.255,76.502,36570,1890,2010,2228,2090,1867,3624,3876,5112,3124,2981,4193,2518,1057,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,Midwest,0.051681706316652996,0.054963084495488104,0.06092425485370522,0.057150669948044845,0.051052775499042934,0.2757724911129341,non_producer_oil,non_producer_gas
26043,MI,Dickinson County,Status Quo,Status Quo,Status Quo,62.221,19.65,50.281,36.878,39.145,35.717,54.699,7.42,49.951,50.01,64.278,25.007,64.677,24.014,53.529,32.906,49.804,39.463,33.167,56.772,41.636,58.364,83.267,14.123,74.084,23.095,63.123,35.347,61.003,35.832,57.661,38.728,80.68,16.321,37.141,58.875,56.145,40.894,72.058,27.182,65.167,12.554,60.238,14.417,55.349,19.358,50.035,16.941,50.307,17.49,63.134,34.092,30.884,68.934,20.976,77.834,25889,1238,1376,1615,1509,1345,2690,2697,3859,2199,1996,2838,1693,834,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,Midwest,0.047819537255204915,0.05314998648074472,0.06238170651628105,0.058287303487967866,0.05195256672718143,0.27359110046738,non_producer_oil,non_producer_gas
26045,MI,Eaton County,Status Quo,Status Quo,Status Quo,68.305,15.09,54.265,33.325,46.867,31.206,61.416,6.336,54.893,45.159,67.966,20.971,68.215,20.079,57.833,28.556,53.7,35.12,35.5,53.426,46.088,53.911,85.39,12.244,78.473,18.78,70.408,28.119,65.888,30.741,64.584,31.978,83.299,13.877,32.7,63.846,50.162,47.013,76.929,22.351,68.48,10.682,62.341,12.208,59.499,14.775,55.027,13.756,54.424,14.696,66.607,30.565,31.071,68.749,21.107,77.54,108544,5993,6787,6514,7183,6958,13347,12764,15395,8505,7416,10524,5021,2137,0,9885,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,Midwest,0.05521263266509434,0.06252763856132075,0.060012529481132074,0.06617592865566038,0.06410303655660378,0.30803176591981135,oil_producer,non_producer_gas
26047,MI,Emmet County,Status Quo,Status Quo,Status Quo,67.285,16.718,54.616,33.17,47.235,31.308,60.742,6.429,55.589,44.379,68.67,22.123,68.241,21.533,58.591,29.349,54.856,35.733,36.121,55.245,45.998,54.002,85.715,11.39,76.501,20.629,68.272,30.434,65.821,31.635,61.161,35.224,82.275,14.815,31.98,64.429,51.871,44.997,76.522,23.023,68.69,10.983,63.81,12.188,59.454,17.115,53.077,14.772,53.118,15.39,66.384,30.895,34.792,64.935,24.216,74.657,33091,1554,1689,2258,2096,1776,3575,3697,4553,2826,2562,3704,2008,793,0,0,0,5,Recreation,0,0,0,0,1,0,0,0,0,0,0,0,Midwest,0.046961409446677344,0.05104106856849294,0.06823607627451574,0.06334048532833701,0.053670182224774106,0.28324922184279716,non_producer_oil,non_producer_gas
26049,MI,Genesee County,Status Quo,Status Quo,Status Quo,71.644,13.179,57.848,31.533,44.844,28.975,64.769,5.692,58.115,41.919,68.608,18.872,69.441,17.14,59.959,24.605,55.86,31.101,39.005,48.456,50.018,49.981,85.958,11.487,79.042,17.872,71.521,26.815,70.422,26.112,64.554,31.765,82.994,13.983,32.105,64.454,48.574,48.048,78.928,19.57,68.873,10.355,65.014,11.515,63.874,13.891,59.788,12.623,58.664,13.803,68.013,28.897,30.54,69.314,19.686,78.76,413090,24969,27098,27452,27973,27117,48176,50391,58455,30745,26192,36309,20065,8148,0,11201,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,Midwest,0.06044445520346656,0.06559829577089739,0.06645525188215642,0.06771647824929192,0.06564429059042824,0.32585877169624056,oil_producer,non_producer_gas
26051,MI,Gladwin County,Status Quo,Status Quo,Status Quo,61.942,19.069,51.154,35.893,42.788,32.086,55.645,7.048,51.041,48.904,64.577,24.611,64.71,24.117,54.091,31.845,50.985,37.834,33.921,55.384,42.472,57.527,83.22,13.824,75.308,21.769,64.614,33.832,63.344,33.808,58.283,37.772,79.709,17.204,34.703,61.193,55.853,40.857,73.409,25.972,65.073,12.099,59.677,13.734,56.063,18.026,51.191,16.016,51.085,16.772,63.443,33.421,29.478,70.271,20.28,78.593,25367,1202,1332,1422,1483,1201,2233,2508,3464,2177,2060,3746,1958,581,1010391,139894,0,5,Recreation,0,0,0,0,1,0,0,1,0,0,0,0,Midwest,0.04738439705128711,0.052509165451176724,0.056057082035715695,0.05846178105412544,0.04734497575590334,0.2617574013482083,oil_producer,gas_producer
26053,MI,Gogebic County,Status Quo,Status Quo,Status Quo,64.251,16.525,54.432,33.446,43.554,30.185,58.614,6.31,54.233,45.765,67.489,21.034,66.837,21.186,57.378,28.285,54.356,34.452,35.89,53.52,45.84,54.16,85.134,11.95,76.815,20.213,67.252,31.211,65.367,31.449,61.227,34.991,81.912,15.025,33.048,63.1,53.647,42.847,76.985,22.503,67.052,11.138,62.68,12.272,59.174,16.032,53.534,14.329,53.768,14.755,66.058,30.92,31.595,68.117,21.869,76.876,15650,604,719,660,812,954,1731,1724,2249,1263,1289,1940,1186,519,0,0,0,5,Recreation,0,0,0,0,1,0,0,1,1,0,0,0,Midwest,0.03859424920127796,0.04594249201277955,0.042172523961661344,0.051884984025559105,0.06095846645367412,0.23955271565495206,non_producer_oil,non_producer_gas
26055,MI,Grand Traverse County,Status Quo,H_Decline,H_Decline,67.074,16.876,54.229,33.431,47.114,31.146,60.418,6.452,55.719,44.28,69.121,20.633,68.518,20.975,58.515,29.184,53.941,36.354,35.455,55.265,46.353,53.646,84.191,13.233,77.691,19.654,68.477,30.095,65.212,31.822,62.746,33.811,82.036,15.28,31.676,65.058,50.664,46.585,75.557,23.798,68.517,11.02,64.101,12.269,61.113,16.693,55.969,14.409,54.313,15.205,66.414,30.88,33.637,66.176,23.551,75.126,90715,4932,5424,5307,5143,5188,11799,10654,13040,7217,6586,8844,4479,2102,1054921,292352,0,5,Recreation,0,0,0,0,1,0,0,0,0,1,0,0,Midwest,0.054368075841922506,0.05979165518381745,0.05850190155983024,0.05669404177919859,0.057190100865347517,0.2865457752301163,oil_producer,gas_producer
26057,MI,Gratiot County,Status Quo,Status Quo,Status Quo,65.375,16.467,53.66,33.88,43.28,30.993,57.8,6.521,54.079,45.813,66.813,21.376,66.587,21.398,56.66,28.697,53.315,35.155,36.342,52.564,45.607,54.393,84.599,12.462,76.752,20.247,66.891,31.609,66.416,31.169,60.061,35.955,81.252,15.624,33.265,62.755,52.565,43.975,76.018,23.449,66.729,11.428,62.292,12.81,58.334,16.532,53.352,14.611,53.32,15.374,64.939,32.051,31.79,67.952,20.546,78.341,41676,2129,2284,2473,3057,3473,5386,5063,5778,2802,2444,3597,2005,1185,0,444,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,Midwest,0.05108455705921874,0.054803723965831656,0.05933870812937902,0.07335156924848833,0.08333333333333333,0.32191189173625107,oil_producer,non_producer_gas
26059,MI,Hillsdale County,Status Quo,Status Quo,Status Quo,59.895,21.309,49.892,35.911,39.123,33.964,52.994,7.172,49.491,50.462,64.124,25.341,64.356,24.98,53.599,33.166,50.875,38.61,33.086,56.681,41.699,58.301,83.008,13.852,73.982,23.151,63.046,35.633,61.831,35.589,57.636,38.296,79.068,17.818,34.286,61.315,56.587,40.024,71.341,28.108,62.915,12.515,58.835,14.087,54.182,18.685,49.985,16.365,49.966,16.93,62.909,34.11,30.439,69.292,20.538,78.606,46024,2577,2654,3152,3349,3070,4790,5118,6361,3545,3313,4728,2471,896,120376,139091,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,Midwest,0.05599252563879715,0.05766556579176082,0.06848600730053885,0.07276638275682253,0.06670432817660352,0.3216148096645228,oil_producer,gas_producer
26061,MI,Houghton County,Status Quo,Status Quo,Status Quo,69.076,14.73,55.781,32.963,48.15,28.5,61.589,5.9,58.208,41.705,70.38,20.013,69.946,19.773,60.239,26.818,57.521,32.954,38.542,52.831,48.593,51.407,85.605,10.337,76.1,20.068,69.336,29.406,68.534,29.18,60.294,34.806,81.595,14.758,30.043,65.695,49.305,45.259,78.808,20.923,69.509,10.461,65.328,11.16,60.453,15.098,53.558,13.629,54.375,14.008,67.469,29.663,35.468,64.176,25.49,73.417,36565,1929,1965,2246,3542,5453,3880,3391,3902,2116,2257,3275,1833,776,0,0,0,4,Federal/State Government,0,0,0,1,0,0,0,0,0,0,0,0,Midwest,0.05275536715438261,0.053739915219472176,0.061424859838643514,0.0968685901818679,0.14913168330370574,0.4139204156980719,non_producer_oil,non_producer_gas
26063,MI,Huron County,Status Quo,Status Quo,Status Quo,60.86,19.999,49.381,36.848,38.361,34.487,54.106,7.14,49.27,50.72,63.61,25.774,63.573,25.251,53.443,32.365,50.621,38.244,33.175,55.961,41.789,58.211,83.306,13.726,73.942,23.096,62.997,35.424,62.484,34.543,56.807,39.234,79.402,17.45,35.804,59.808,56.937,39.592,72.872,26.499,62.754,12.576,58.403,14.099,53.426,18.934,49.336,16.48,50.263,16.915,63.338,33.627,29.362,70.373,20.04,78.844,32021,1539,1757,1753,1879,1578,2981,3220,4536,2730,2544,4013,2414,1077,0,3217,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,Midwest,0.04806220917522876,0.054870241404078576,0.05474532338153087,0.05868024109178352,0.04928015989506886,0.2656381749476906,oil_producer,non_producer_gas
26065,MI,Ingham County,Status Quo,Status Quo,Status Quo,75.459,11.348,63.752,26.06,55.489,25.13,66.488,4.91,66.104,33.883,75.341,15.273,75.367,14.967,66.286,21.698,61.649,28.206,42.981,47.896,53.788,46.212,87.933,9.751,81.046,16.517,77.412,21.309,72.981,24.001,69.213,27.281,85.931,11.625,25.393,71.822,40.766,57.162,82.633,16.869,73.305,8.444,69.075,9.146,70.034,11.023,62.453,10.532,61.542,11.671,71.682,25.543,39.563,60.29,24.284,73.939,284559,16022,15640,15910,27333,39495,39359,31078,32610,17469,15803,19918,9457,4465,0,56400,1,4,Federal/State Government,0,0,0,1,0,0,0,0,0,0,0,0,Midwest,0.05630466792475374,0.05496223981669882,0.055911076437575334,0.09605389392006579,0.13879371237599233,0.402025590475086,oil_producer,non_producer_gas
26067,MI,Ionia County,Status Quo,Status Quo,Status Quo,62.407,17.996,51.158,34.902,41.172,32.563,55.371,6.749,51.78,48.188,66.225,22.839,66.366,22.365,55.495,31.114,52.495,36.7,34.761,54.771,43.956,56.044,84.208,12.831,75.659,21.415,64.844,33.645,63.406,33.716,59.238,36.815,80.429,16.479,33.74,61.654,54.066,42.563,72.457,26.84,64.315,11.952,60.942,13.378,56.098,17.358,50.739,15.59,51.516,16.108,64.321,32.725,30.549,69.185,20.657,78.312,64126,3817,4231,4253,4213,4338,8351,8707,9429,4147,4192,5146,2416,886,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,Midwest,0.05952343823098275,0.06597947790287871,0.06632255247481521,0.06569878052583976,0.06764806786638805,0.3251723170009045,non_producer_oil,non_producer_gas
26069,MI,Iosco County,Status Quo,Status Quo,Status Quo,62.705,18.914,50.699,36.037,40.536,33.501,56.897,6.901,52.108,47.809,65.621,23.26,65.52,22.804,54.674,31.442,51.772,37.161,34.078,55.396,43.518,56.482,83.439,13.534,75.543,21.413,65.424,33.031,64.118,33.065,59.163,36.919,80.674,16.163,35.038,60.819,55.684,40.847,74.093,25.273,65.417,12.045,60.978,13.507,55.918,17.545,50.987,15.641,51.097,16.213,64.085,32.883,30.595,69.132,21.036,77.801,25373,1085,1199,1121,1287,1173,2173,2286,3459,2346,2151,4050,2256,787,67207,29026,0,5,Recreation,0,0,0,0,1,0,0,1,1,0,0,0,Midwest,0.04276199109289402,0.04725495605564971,0.04418082213376424,0.05072320971111024,0.04623024474835455,0.23115122374177274,oil_producer,gas_producer
26071,MI,Iron County,Status Quo,Status Quo,Status Quo,62.816,18.793,50.465,35.976,40.948,33.302,56.532,6.814,51.466,48.503,65.318,24.036,65.101,23.509,54.743,31.206,52.062,36.773,34.569,54.895,43.319,56.681,83.574,12.992,74.945,21.545,63.938,34.439,64.394,32.732,58.08,37.51,80.659,15.825,35.535,60.503,56.167,40.344,74.74,24.681,64.687,12.146,60.329,13.418,55.701,18.396,50.918,15.59,51.471,15.863,64.496,32.497,29.652,70.058,20.917,77.838,11393,446,489,578,538,428,938,1006,1528,1119,1086,1682,900,655,0,0,0,5,Recreation,0,0,0,0,1,0,0,1,1,0,0,0,Midwest,0.03914684455367331,0.042921091898534186,0.05073290617045554,0.04722197840779426,0.03756692706047573,0.21758974809093304,non_producer_oil,non_producer_gas
26073,MI,Isabella County,Status Quo,Status Quo,Status Quo,69.118,14.401,57.329,30.937,49.481,28.335,61.75,5.841,58.132,41.863,70.475,19.978,70.6,19.355,60.623,26.922,56.761,33.303,37.581,53.039,48.446,51.554,86.175,11.004,78.593,18.632,71.854,26.82,68.694,28.538,64.04,32.27,83.207,13.973,29.143,67.367,47.978,48.895,77.894,21.559,70.089,10.105,64.974,11.044,61.792,14.678,56.503,13.092,55.599,14.048,68.002,29.09,34.854,64.871,23.348,75.345,70574,3328,3595,3335,8307,14599,8703,6507,7176,3882,3396,4457,2275,1014,9388,143248,0,4,Federal/State Government,0,0,0,1,0,0,0,0,0,0,0,0,Midwest,0.047156176495593276,0.05093943945362315,0.047255363164904925,0.11770623742454728,0.20686088361152832,0.46991810015019697,oil_producer,gas_producer
26075,MI,Jackson County,H_Growth,Status Quo,H_Growth,65.078,16.865,53.019,33.547,42.35,32.146,58.352,6.571,53,46.43,67.2,21.989,67.061,21.88,56.893,29.35,53.139,35.681,35.655,53.808,45.284,54.716,84.375,12.482,76.958,20.14,68.04,30.499,66.116,31.312,62.058,33.725,81.09,15.597,33.565,62.933,53.861,41.948,75.963,23.419,66.61,11.396,62.331,12.746,57.671,15.923,54.408,14.597,53.729,15.387,65.276,31.793,31.466,67.742,21.114,77.608,159483,9073,9949,9960,10578,10421,19150,19383,23187,12110,10317,14368,7640,3347,704023,1134735,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,Midwest,0.05689007605826326,0.06238282450167103,0.06245179737025263,0.06632681853238276,0.06534238758989987,0.31339390405246953,oil_producer,gas_producer
26077,MI,Kalamazoo County,Status Quo,Status Quo,Status Quo,72.926,12.556,58.731,29.908,51.355,27.909,64.398,5.688,59.283,40.793,71.648,17.754,72.912,16.754,61.989,25.783,57.126,32.268,38.293,52.1,49.395,50.605,87.36,10.453,80.078,17.344,74.149,24.501,69.901,27.175,65.696,31.076,84.915,12.502,29.181,68.066,45.847,51.695,80.711,18.781,72.52,9.452,67.92,10.661,65.323,12.889,59.015,12.177,57.515,13.383,69.063,28.189,35.599,64.262,23.032,75.397,258605,15717,15145,16486,19212,31918,33919,29515,30820,15965,15007,19461,10324,5116,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,Midwest,0.060776087082616344,0.058564219562653466,0.06374973415053847,0.07429090698169022,0.12342375437443205,0.3808047021519306,non_producer_oil,non_producer_gas
26079,MI,Kalkaska County,Status Quo,H_Decline,H_Decline,61.678,19.815,51.484,33.953,42.02,32.675,53.838,7.165,50.255,49.667,64.295,24.52,65.3,23.717,54.147,32.25,50.438,38.747,32.967,56.355,42.242,57.758,83.007,14.006,75.371,21.911,65.201,33.586,61.794,35.514,58.642,37.085,79.641,17.331,32.511,63.02,53.977,42.657,72.717,26.797,64.921,12.096,59.843,13.934,56.647,17.984,51.503,16.212,50.211,17.471,62.85,34.124,30.85,68.932,19.88,79.124,17259,949,1056,1046,1008,834,1849,1990,2549,1424,1296,2039,960,259,4187892,293190,0,2,Mining,0,1,0,0,1,0,0,1,0,0,0,0,Midwest,0.054985804507793036,0.06118546845124283,0.06060606060606061,0.058404310794368156,0.04832261428819746,0.2835042586476621,oil_producer,gas_producer
26081,MI,Kent County,Status Quo,Status Quo,Status Quo,67.524,15.547,57.09,32.242,46.322,28.383,62.69,5.921,56.913,42.721,70.325,19.294,69.637,20.256,59.193,29.132,55.77,34.211,37.124,52.552,46.449,53.551,84.259,12.379,75.988,20.446,68.687,29.756,66.714,30.147,61.962,34.036,82.319,14.324,30.442,65.64,51.677,43.557,78.518,21.018,64.172,10.417,59.062,11.557,56.842,14.365,51.893,13.3,54.088,14.231,67.764,29.503,33.853,65.54,22.514,76.117,629352,44056,43712,44148,43199,45634,94902,77477,83457,41729,34189,42510,22632,11707,0,39118,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,Midwest,0.0700021609528531,0.06945556699589418,0.07014834305762117,0.06864044286822,0.07250950183680993,0.3507560157113984,oil_producer,non_producer_gas
26083,MI,Keweenaw County,Status Quo,Status Quo,Status Quo,65.848,16.93,52.813,35.18,44.456,31.968,59.897,6.555,53.864,46.097,67.628,22.444,67.017,22.166,56.894,30.056,54.034,35.935,35.775,55.048,45.239,54.761,85.149,11.797,75.581,21.347,66.277,32.231,65.474,31.802,59.708,36.618,81.628,15.292,34.47,61.679,54.091,42.474,76.051,23.441,66.666,11.518,62.694,12.556,57.61,17.336,51.498,15.058,52.542,15.202,65.709,31.441,32.884,66.801,24.003,74.776,2195,82,143,100,79,81,136,214,260,172,245,419,235,29,0,0,0,5,Recreation,0,0,0,1,1,0,0,1,0,0,0,0,Midwest,0.03735763097949886,0.06514806378132118,0.04555808656036447,0.03599088838268793,0.03690205011389522,0.22095671981776766,non_producer_oil,non_producer_gas
26085,MI,Lake County,Status Quo,Status Quo,Status Quo,64.414,16.475,52.464,34.928,41.988,30.456,57.151,6.414,53.375,46.536,66.104,21.661,65.537,21.878,55.806,28.642,53.245,34.318,36.06,51.919,45.46,54.539,83.658,13.155,76.016,20.731,66.435,31.803,66.181,30.851,59.51,36.284,80.658,15.967,33.827,61.853,53.269,42.983,76.091,23.342,65.658,11.575,60.477,12.931,58.035,16.153,52.969,14.466,53.392,15.006,64.933,31.743,29.889,69.79,19.412,79.328,11415,475,575,515,602,507,940,1100,1517,1135,1052,1855,877,265,87870,12277,0,5,Recreation,0,0,0,0,1,0,0,1,0,1,0,1,Midwest,0.04161191414805081,0.05037231712658782,0.045116075339465614,0.052737625930792814,0.04441524310118265,0.23425317564607973,oil_producer,gas_producer
26087,MI,Lapeer County,Status Quo,Status Quo,Status Quo,60.617,21.315,49.458,37.539,37.396,35.691,54.357,7.514,48.569,51.417,63.11,25.741,63.387,25.635,52.812,33.708,49.402,39.792,32.403,57.141,41.545,58.454,83.337,13.972,74.806,22.232,62.626,35.776,61.479,35.667,57.279,38.945,80.234,16.626,37.688,59.298,57.856,38.941,71.129,28.061,63.851,12.795,58.407,14.753,54.037,18.619,49.368,16.872,50.089,17.35,62.687,34.481,29.887,69.901,20.242,78.575,88310,4391,5667,5484,6200,5090,8725,10469,14560,7627,6081,8639,4042,1335,8359,40696,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,Midwest,0.04972256822556902,0.06417166798777035,0.06209942248895935,0.0702072245498811,0.057637866606273354,0.30383874985845316,oil_producer,gas_producer
